diputado,bloque,proyecto,voto
D168,PRO,ley_bases,favor
D168,PRO,reforma_laboral,favor
D168,PRO,presupuesto,favor
D168,PRO,privatizaciones,favor
D168,PRO,retenciones_agro,favor
D168,PRO,coparticipacion,contra
D168,PRO,obra_publica_prov,contra
D168,PRO,emergencia_jubilados,contra
D168,PRO,financiamiento_univ,contra
D168,PRO,salud_emergencia,contra
D168,PRO,boleta_unica,favor
D168,PRO,ficha_limpia,favor
D168,PRO,reforma_politica,contra
D168,PRO,dnu_delegadas,favor
D168,PRO,tarifas_energia,favor
D169,PRO,ley_bases,ausente
D169,PRO,reforma_laboral,favor
D169,PRO,presupuesto,favor
D169,PRO,privatizaciones,favor
D169,PRO,retenciones_agro,favor
D169,PRO,coparticipacion,ausente
D169,PRO,obra_publica_prov,contra
D169,PRO,emergencia_jubilados,contra
D169,PRO,financiamiento_univ,favor
D169,PRO,salud_emergencia,contra
D169,PRO,boleta_unica,contra
D169,PRO,ficha_limpia,favor
D169,PRO,reforma_politica,favor
D169,PRO,dnu_delegadas,favor
D169,PRO,tarifas_energia,contra
D170,PRO,ley_bases,favor
D170,PRO,reforma_laboral,favor
D170,PRO,presupuesto,favor
D170,PRO,privatizaciones,favor
D170,PRO,retenciones_agro,favor
D170,PRO,coparticipacion,favor
D170,PRO,obra_publica_prov,contra
D170,PRO,emergencia_jubilados,contra
D170,PRO,financiamiento_univ,contra
D170,PRO,salud_emergencia,contra
D170,PRO,boleta_unica,favor
D170,PRO,ficha_limpia,favor
D170,PRO,reforma_politica,contra
D170,PRO,dnu_delegadas,favor
D170,PRO,tarifas_energia,favor
D171,PRO,ley_bases,ausente
D171,PRO,reforma_laboral,favor
D171,PRO,presupuesto,favor
D171,PRO,privatizaciones,contra
D171,PRO,retenciones_agro,ausente
D171,PRO,coparticipacion,favor
D171,PRO,obra_publica_prov,contra
D171,PRO,emergencia_jubilados,contra
D171,PRO,financiamiento_univ,contra
D171,PRO,salud_emergencia,favor
D171,PRO,boleta_unica,favor
D171,PRO,ficha_limpia,favor
D171,PRO,reforma_politica,contra
D171,PRO,dnu_delegadas,favor
D171,PRO,tarifas_energia,contra
D172,PRO,ley_bases,favor
D172,PRO,reforma_laboral,favor
D172,PRO,presupuesto,favor
D172,PRO,privatizaciones,favor
D172,PRO,retenciones_agro,favor
D172,PRO,coparticipacion,contra
D172,PRO,obra_publica_prov,favor
D172,PRO,emergencia_jubilados,contra
D172,PRO,financiamiento_univ,contra
D172,PRO,salud_emergencia,favor
D172,PRO,boleta_unica,favor
D172,PRO,ficha_limpia,favor
D172,PRO,reforma_politica,contra
D172,PRO,dnu_delegadas,contra
D172,PRO,tarifas_energia,favor
D173,PRO,ley_bases,favor
D173,PRO,reforma_laboral,favor
D173,PRO,presupuesto,favor
D173,PRO,privatizaciones,contra
D173,PRO,retenciones_agro,ausente
D173,PRO,coparticipacion,contra
D173,PRO,obra_publica_prov,contra
D173,PRO,emergencia_jubilados,contra
D173,PRO,financiamiento_univ,favor
D173,PRO,salud_emergencia,contra
D173,PRO,boleta_unica,favor
D173,PRO,ficha_limpia,favor
D173,PRO,reforma_politica,contra
D173,PRO,dnu_delegadas,favor
D173,PRO,tarifas_energia,favor
D174,UCR,ley_bases,contra
D174,UCR,reforma_laboral,contra
D174,UCR,presupuesto,contra
D174,UCR,privatizaciones,contra
D174,UCR,retenciones_agro,favor
D174,UCR,coparticipacion,favor
D174,UCR,obra_publica_prov,favor
D174,UCR,emergencia_jubilados,favor
D174,UCR,financiamiento_univ,favor
D174,UCR,salud_emergencia,contra
D174,UCR,boleta_unica,favor
D174,UCR,ficha_limpia,favor
D174,UCR,reforma_politica,contra
D174,UCR,dnu_delegadas,contra
D174,UCR,tarifas_energia,contra
D175,UCR,ley_bases,favor
D175,UCR,reforma_laboral,contra
D175,UCR,presupuesto,favor
D175,UCR,privatizaciones,favor
D175,UCR,retenciones_agro,favor
D175,UCR,coparticipacion,favor
D175,UCR,obra_publica_prov,favor
D175,UCR,emergencia_jubilados,contra
D175,UCR,financiamiento_univ,contra
D175,UCR,salud_emergencia,contra
D175,UCR,boleta_unica,favor
D175,UCR,ficha_limpia,favor
D175,UCR,reforma_politica,favor
D175,UCR,dnu_delegadas,contra
D175,UCR,tarifas_energia,favor
D176,UCR,ley_bases,favor
D176,UCR,reforma_laboral,favor
D176,UCR,presupuesto,favor
D176,UCR,privatizaciones,ausente
D176,UCR,retenciones_agro,favor
D176,UCR,coparticipacion,ausente
D176,UCR,obra_publica_prov,favor
D176,UCR,emergencia_jubilados,contra
D176,UCR,financiamiento_univ,contra
D176,UCR,salud_emergencia,ausente
D176,UCR,boleta_unica,favor
D176,UCR,ficha_limpia,favor
D176,UCR,reforma_politica,contra
D176,UCR,dnu_delegadas,favor
D176,UCR,tarifas_energia,favor
D177,UCR,ley_bases,contra
D177,UCR,reforma_laboral,contra
D177,UCR,presupuesto,contra
D177,UCR,privatizaciones,contra
D177,UCR,retenciones_agro,favor
D177,UCR,coparticipacion,favor
D177,UCR,obra_publica_prov,favor
D177,UCR,emergencia_jubilados,favor
D177,UCR,financiamiento_univ,favor
D177,UCR,salud_emergencia,favor
D177,UCR,boleta_unica,favor
D177,UCR,ficha_limpia,favor
D177,UCR,reforma_politica,favor
D177,UCR,dnu_delegadas,contra
D177,UCR,tarifas_energia,ausente
D178,UCR,ley_bases,contra
D178,UCR,reforma_laboral,contra
D178,UCR,presupuesto,ausente
D178,UCR,privatizaciones,contra
D178,UCR,retenciones_agro,contra
D178,UCR,coparticipacion,favor
D178,UCR,obra_publica_prov,favor
D178,UCR,emergencia_jubilados,favor
D178,UCR,financiamiento_univ,favor
D178,UCR,salud_emergencia,favor
D178,UCR,boleta_unica,ausente
D178,UCR,ficha_limpia,contra
D178,UCR,reforma_politica,favor
D178,UCR,dnu_delegadas,contra
D178,UCR,tarifas_energia,contra
D179,UCR,ley_bases,favor
D179,UCR,reforma_laboral,favor
D179,UCR,presupuesto,favor
D179,UCR,privatizaciones,favor
D179,UCR,retenciones_agro,favor
D179,UCR,coparticipacion,favor
D179,UCR,obra_publica_prov,favor
D179,UCR,emergencia_jubilados,contra
D179,UCR,financiamiento_univ,contra
D179,UCR,salud_emergencia,contra
D179,UCR,boleta_unica,favor
D179,UCR,ficha_limpia,favor
D179,UCR,reforma_politica,favor
D179,UCR,dnu_delegadas,favor
D179,UCR,tarifas_energia,ausente
D180,UCR,ley_bases,contra
D180,UCR,reforma_laboral,favor
D180,UCR,presupuesto,contra
D180,UCR,privatizaciones,favor
D180,UCR,retenciones_agro,favor
D180,UCR,coparticipacion,favor
D180,UCR,obra_publica_prov,favor
D180,UCR,emergencia_jubilados,contra
D180,UCR,financiamiento_univ,contra
D180,UCR,salud_emergencia,contra
D180,UCR,boleta_unica,favor
D180,UCR,ficha_limpia,favor
D180,UCR,reforma_politica,contra
D180,UCR,dnu_delegadas,favor
D180,UCR,tarifas_energia,contra
D181,UCR,ley_bases,contra
D181,UCR,reforma_laboral,contra
D181,UCR,presupuesto,contra
D181,UCR,privatizaciones,contra
D181,UCR,retenciones_agro,contra
D181,UCR,coparticipacion,favor
D181,UCR,obra_publica_prov,favor
D181,UCR,emergencia_jubilados,favor
D181,UCR,financiamiento_univ,contra
D181,UCR,salud_emergencia,favor
D181,UCR,boleta_unica,favor
D181,UCR,ficha_limpia,favor
D181,UCR,reforma_politica,contra
D181,UCR,dnu_delegadas,favor
D181,UCR,tarifas_energia,ausente
D182,UCR,ley_bases,contra
D182,UCR,reforma_laboral,contra
D182,UCR,presupuesto,contra
D182,UCR,privatizaciones,contra
D182,UCR,retenciones_agro,contra
D182,UCR,coparticipacion,favor
D182,UCR,obra_publica_prov,favor
D182,UCR,emergencia_jubilados,ausente
D182,UCR,financiamiento_univ,favor
D182,UCR,salud_emergencia,contra
D182,UCR,boleta_unica,contra
D182,UCR,ficha_limpia,favor
D182,UCR,reforma_politica,favor
D182,UCR,dnu_delegadas,contra
D182,UCR,tarifas_energia,contra
D183,UCR,ley_bases,contra
D183,UCR,reforma_laboral,contra
D183,UCR,presupuesto,favor
D183,UCR,privatizaciones,favor
D183,UCR,retenciones_agro,contra
D183,UCR,coparticipacion,contra
D183,UCR,obra_publica_prov,ausente
D183,UCR,emergencia_jubilados,favor
D183,UCR,financiamiento_univ,contra
D183,UCR,salud_emergencia,contra
D183,UCR,boleta_unica,favor
D183,UCR,ficha_limpia,favor
D183,UCR,reforma_politica,favor
D183,UCR,dnu_delegadas,favor
D183,UCR,tarifas_energia,contra
D184,UCR,ley_bases,favor
D184,UCR,reforma_laboral,favor
D184,UCR,presupuesto,favor
D184,UCR,privatizaciones,favor
D184,UCR,retenciones_agro,favor
D184,UCR,coparticipacion,favor
D184,UCR,obra_publica_prov,favor
D184,UCR,emergencia_jubilados,contra
D184,UCR,financiamiento_univ,favor
D184,UCR,salud_emergencia,contra
D184,UCR,boleta_unica,favor
D184,UCR,ficha_limpia,favor
D184,UCR,reforma_politica,contra
D184,UCR,dnu_delegadas,contra
D184,UCR,tarifas_energia,favor
D185,UCR,ley_bases,favor
D185,UCR,reforma_laboral,favor
D185,UCR,presupuesto,favor
D185,UCR,privatizaciones,contra
D185,UCR,retenciones_agro,favor
D185,UCR,coparticipacion,favor
D185,UCR,obra_publica_prov,ausente
D185,UCR,emergencia_jubilados,contra
D185,UCR,financiamiento_univ,contra
D185,UCR,salud_emergencia,contra
D185,UCR,boleta_unica,favor
D185,UCR,ficha_limpia,contra
D185,UCR,reforma_politica,contra
D185,UCR,dnu_delegadas,favor
D185,UCR,tarifas_energia,ausente
D186,UCR,ley_bases,contra
D186,UCR,reforma_laboral,contra
D186,UCR,presupuesto,contra
D186,UCR,privatizaciones,contra
D186,UCR,retenciones_agro,favor
D186,UCR,coparticipacion,favor
D186,UCR,obra_publica_prov,favor
D186,UCR,emergencia_jubilados,favor
D186,UCR,financiamiento_univ,favor
D186,UCR,salud_emergencia,favor
D186,UCR,boleta_unica,favor
D186,UCR,ficha_limpia,favor
D186,UCR,reforma_politica,contra
D186,UCR,dnu_delegadas,contra
D186,UCR,tarifas_energia,favor
D187,UCR,ley_bases,contra
D187,UCR,reforma_laboral,contra
D187,UCR,presupuesto,contra
D187,UCR,privatizaciones,contra
D187,UCR,retenciones_agro,favor
D187,UCR,coparticipacion,favor
D187,UCR,obra_publica_prov,favor
D187,UCR,emergencia_jubilados,favor
D187,UCR,financiamiento_univ,favor
D187,UCR,salud_emergencia,favor
D187,UCR,boleta_unica,contra
D187,UCR,ficha_limpia,contra
D187,UCR,reforma_politica,contra
D187,UCR,dnu_delegadas,contra
D187,UCR,tarifas_energia,contra
D188,UCR,ley_bases,favor
D188,UCR,reforma_laboral,contra
D188,UCR,presupuesto,contra
D188,UCR,privatizaciones,contra
D188,UCR,retenciones_agro,favor
D188,UCR,coparticipacion,favor
D188,UCR,obra_publica_prov,ausente
D188,UCR,emergencia_jubilados,favor
D188,UCR,financiamiento_univ,favor
D188,UCR,salud_emergencia,favor
D188,UCR,boleta_unica,contra
D188,UCR,ficha_limpia,favor
D188,UCR,reforma_politica,favor
D188,UCR,dnu_delegadas,ausente
D188,UCR,tarifas_energia,contra
D189,UCR,ley_bases,contra
D189,UCR,reforma_laboral,contra
D189,UCR,presupuesto,contra
D189,UCR,privatizaciones,contra
D189,UCR,retenciones_agro,contra
D189,UCR,coparticipacion,favor
D189,UCR,obra_publica_prov,favor
D189,UCR,emergencia_jubilados,favor
D189,UCR,financiamiento_univ,ausente
D189,UCR,salud_emergencia,favor
D189,UCR,boleta_unica,favor
D189,UCR,ficha_limpia,contra
D189,UCR,reforma_politica,favor
D189,UCR,dnu_delegadas,contra
D189,UCR,tarifas_energia,contra
D190,UCR,ley_bases,contra
D190,UCR,reforma_laboral,contra
D190,UCR,presupuesto,contra
D190,UCR,privatizaciones,contra
D190,UCR,retenciones_agro,favor
D190,UCR,coparticipacion,favor
D190,UCR,obra_publica_prov,favor
D190,UCR,emergencia_jubilados,favor
D190,UCR,financiamiento_univ,favor
D190,UCR,salud_emergencia,contra
D190,UCR,boleta_unica,contra
D190,UCR,ficha_limpia,favor
D190,UCR,reforma_politica,favor
D190,UCR,dnu_delegadas,contra
D190,UCR,tarifas_energia,contra
D191,UCR,ley_bases,contra
D191,UCR,reforma_laboral,contra
D191,UCR,presupuesto,contra
D191,UCR,privatizaciones,contra
D191,UCR,retenciones_agro,favor
D191,UCR,coparticipacion,favor
D191,UCR,obra_publica_prov,ausente
D191,UCR,emergencia_jubilados,favor
D191,UCR,financiamiento_univ,favor
D191,UCR,salud_emergencia,favor
D191,UCR,boleta_unica,contra
D191,UCR,ficha_limpia,contra
D191,UCR,reforma_politica,favor
D191,UCR,dnu_delegadas,contra
D191,UCR,tarifas_energia,contra
D192,UCR,ley_bases,contra
D192,UCR,reforma_laboral,favor
D192,UCR,presupuesto,favor
D192,UCR,privatizaciones,contra
D192,UCR,retenciones_agro,favor
D192,UCR,coparticipacion,favor
D192,UCR,obra_publica_prov,favor
D192,UCR,emergencia_jubilados,favor
D192,UCR,financiamiento_univ,favor
D192,UCR,salud_emergencia,contra
D192,UCR,boleta_unica,ausente
D192,UCR,ficha_limpia,favor
D192,UCR,reforma_politica,favor
D192,UCR,dnu_delegadas,contra
D192,UCR,tarifas_energia,contra
D193,UCR,ley_bases,contra
D193,UCR,reforma_laboral,contra
D193,UCR,presupuesto,contra
D193,UCR,privatizaciones,favor
D193,UCR,retenciones_agro,favor
D193,UCR,coparticipacion,ausente
D193,UCR,obra_publica_prov,favor
D193,UCR,emergencia_jubilados,contra
D193,UCR,financiamiento_univ,favor
D193,UCR,salud_emergencia,favor
D193,UCR,boleta_unica,favor
D193,UCR,ficha_limpia,favor
D193,UCR,reforma_politica,contra
D193,UCR,dnu_delegadas,contra
D193,UCR,tarifas_energia,contra
D194,UCR,ley_bases,favor
D194,UCR,reforma_laboral,favor
D194,UCR,presupuesto,favor
D194,UCR,privatizaciones,favor
D194,UCR,retenciones_agro,favor
D194,UCR,coparticipacion,favor
D194,UCR,obra_publica_prov,contra
D194,UCR,emergencia_jubilados,contra
D194,UCR,financiamiento_univ,favor
D194,UCR,salud_emergencia,contra
D194,UCR,boleta_unica,ausente
D194,UCR,ficha_limpia,favor
D194,UCR,reforma_politica,contra
D194,UCR,dnu_delegadas,favor
D194,UCR,tarifas_energia,contra
D195,UCR,ley_bases,contra
D195,UCR,reforma_laboral,contra
D195,UCR,presupuesto,contra
D195,UCR,privatizaciones,contra
D195,UCR,retenciones_agro,favor
D195,UCR,coparticipacion,favor
D195,UCR,obra_publica_prov,favor
D195,UCR,emergencia_jubilados,contra
D195,UCR,financiamiento_univ,favor
D195,UCR,salud_emergencia,contra
D195,UCR,boleta_unica,favor
D195,UCR,ficha_limpia,favor
D195,UCR,reforma_politica,ausente
D195,UCR,dnu_delegadas,contra
D195,UCR,tarifas_energia,favor
D196,UCR,ley_bases,contra
D196,UCR,reforma_laboral,favor
D196,UCR,presupuesto,favor
D196,UCR,privatizaciones,favor
D196,UCR,retenciones_agro,favor
D196,UCR,coparticipacion,favor
D196,UCR,obra_publica_prov,favor
D196,UCR,emergencia_jubilados,contra
D196,UCR,financiamiento_univ,favor
D196,UCR,salud_emergencia,favor
D196,UCR,boleta_unica,contra
D196,UCR,ficha_limpia,favor
D196,UCR,reforma_politica,favor
D196,UCR,dnu_delegadas,favor
D196,UCR,tarifas_energia,favor
D197,UCR,ley_bases,contra
D197,UCR,reforma_laboral,favor
D197,UCR,presupuesto,ausente
D197,UCR,privatizaciones,contra
D197,UCR,retenciones_agro,favor
D197,UCR,coparticipacion,favor
D197,UCR,obra_publica_prov,favor
D197,UCR,emergencia_jubilados,favor
D197,UCR,financiamiento_univ,favor
D197,UCR,salud_emergencia,favor
D197,UCR,boleta_unica,favor
D197,UCR,ficha_limpia,favor
D197,UCR,reforma_politica,contra
D197,UCR,dnu_delegadas,contra
D197,UCR,tarifas_energia,ausente
D198,UCR,ley_bases,favor
D198,UCR,reforma_laboral,favor
D198,UCR,presupuesto,favor
D198,UCR,privatizaciones,favor
D198,UCR,retenciones_agro,favor
D198,UCR,coparticipacion,contra
D198,UCR,obra_publica_prov,contra
D198,UCR,emergencia_jubilados,favor
D198,UCR,financiamiento_univ,favor
D198,UCR,salud_emergencia,contra
D198,UCR,boleta_unica,favor
D198,UCR,ficha_limpia,favor
D198,UCR,reforma_politica,contra
D198,UCR,dnu_delegadas,contra
D198,UCR,tarifas_energia,favor
D199,UCR,ley_bases,favor
D199,UCR,reforma_laboral,favor
D199,UCR,presupuesto,favor
D199,UCR,privatizaciones,favor
D199,UCR,retenciones_agro,favor
D199,UCR,coparticipacion,favor
D199,UCR,obra_publica_prov,favor
D199,UCR,emergencia_jubilados,contra
D199,UCR,financiamiento_univ,contra
D199,UCR,salud_emergencia,favor
D199,UCR,boleta_unica,favor
D199,UCR,ficha_limpia,favor
D199,UCR,reforma_politica,contra
D199,UCR,dnu_delegadas,favor
D199,UCR,tarifas_energia,contra
D200,UCR,ley_bases,contra
D200,UCR,reforma_laboral,favor
D200,UCR,presupuesto,ausente
D200,UCR,privatizaciones,favor
D200,UCR,retenciones_agro,ausente
D200,UCR,coparticipacion,favor
D200,UCR,obra_publica_prov,favor
D200,UCR,emergencia_jubilados,contra
D200,UCR,financiamiento_univ,favor
D200,UCR,salud_emergencia,favor
D200,UCR,boleta_unica,favor
D200,UCR,ficha_limpia,favor
D200,UCR,reforma_politica,favor
D200,UCR,dnu_delegadas,contra
D200,UCR,tarifas_energia,contra
D201,UCR,ley_bases,contra
D201,UCR,reforma_laboral,contra
D201,UCR,presupuesto,contra
D201,UCR,privatizaciones,favor
D201,UCR,retenciones_agro,contra
D201,UCR,coparticipacion,favor
D201,UCR,obra_publica_prov,favor
D201,UCR,emergencia_jubilados,favor
D201,UCR,financiamiento_univ,favor
D201,UCR,salud_emergencia,favor
D201,UCR,boleta_unica,favor
D201,UCR,ficha_limpia,favor
D201,UCR,reforma_politica,favor
D201,UCR,dnu_delegadas,favor
D201,UCR,tarifas_energia,favor
D202,UCR,ley_bases,favor
D202,UCR,reforma_laboral,favor
D202,UCR,presupuesto,contra
D202,UCR,privatizaciones,contra
D202,UCR,retenciones_agro,contra
D202,UCR,coparticipacion,contra
D202,UCR,obra_publica_prov,favor
D202,UCR,emergencia_jubilados,contra
D202,UCR,financiamiento_univ,favor
D202,UCR,salud_emergencia,contra
D202,UCR,boleta_unica,favor
D202,UCR,ficha_limpia,favor
D202,UCR,reforma_politica,contra
D202,UCR,dnu_delegadas,contra
D202,UCR,tarifas_energia,contra
D203,UCR,ley_bases,favor
D203,UCR,reforma_laboral,favor
D203,UCR,presupuesto,favor
D203,UCR,privatizaciones,favor
D203,UCR,retenciones_agro,contra
D203,UCR,coparticipacion,favor
D203,UCR,obra_publica_prov,favor
D203,UCR,emergencia_jubilados,ausente
D203,UCR,financiamiento_univ,ausente
D203,UCR,salud_emergencia,contra
D203,UCR,boleta_unica,favor
D203,UCR,ficha_limpia,favor
D203,UCR,reforma_politica,contra
D203,UCR,dnu_delegadas,favor
D203,UCR,tarifas_energia,favor
D204,UCR,ley_bases,favor
D204,UCR,reforma_laboral,favor
D204,UCR,presupuesto,favor
D204,UCR,privatizaciones,favor
D204,UCR,retenciones_agro,ausente
D204,UCR,coparticipacion,contra
D204,UCR,obra_publica_prov,favor
D204,UCR,emergencia_jubilados,ausente
D204,UCR,financiamiento_univ,contra
D204,UCR,salud_emergencia,ausente
D204,UCR,boleta_unica,favor
D204,UCR,ficha_limpia,favor
D204,UCR,reforma_politica,favor
D204,UCR,dnu_delegadas,favor
D204,UCR,tarifas_energia,favor
D205,UCR,ley_bases,favor
D205,UCR,reforma_laboral,ausente
D205,UCR,presupuesto,favor
D205,UCR,privatizaciones,contra
D205,UCR,retenciones_agro,favor
D205,UCR,coparticipacion,contra
D205,UCR,obra_publica_prov,favor
D205,UCR,emergencia_jubilados,contra
D205,UCR,financiamiento_univ,contra
D205,UCR,salud_emergencia,contra
D205,UCR,boleta_unica,favor
D205,UCR,ficha_limpia,favor
D205,UCR,reforma_politica,favor
D205,UCR,dnu_delegadas,favor
D205,UCR,tarifas_energia,favor
D206,UCR,ley_bases,favor
D206,UCR,reforma_laboral,favor
D206,UCR,presupuesto,favor
D206,UCR,privatizaciones,favor
D206,UCR,retenciones_agro,favor
D206,UCR,coparticipacion,favor
D206,UCR,obra_publica_prov,favor
D206,UCR,emergencia_jubilados,contra
D206,UCR,financiamiento_univ,contra
D206,UCR,salud_emergencia,contra
D206,UCR,boleta_unica,favor
D206,UCR,ficha_limpia,ausente
D206,UCR,reforma_politica,favor
D206,UCR,dnu_delegadas,contra
D206,UCR,tarifas_energia,ausente
D207,UCR,ley_bases,contra
D207,UCR,reforma_laboral,ausente
D207,UCR,presupuesto,contra
D207,UCR,privatizaciones,favor
D207,UCR,retenciones_agro,favor
D207,UCR,coparticipacion,favor
D207,UCR,obra_publica_prov,favor
D207,UCR,emergencia_jubilados,ausente
D207,UCR,financiamiento_univ,contra
D207,UCR,salud_emergencia,contra
D207,UCR,boleta_unica,favor
D207,UCR,ficha_limpia,favor
D207,UCR,reforma_politica,contra
D207,UCR,dnu_delegadas,contra
D207,UCR,tarifas_energia,favor
D208,Coalición Federal,ley_bases,contra
D208,Coalición Federal,reforma_laboral,favor
D208,Coalición Federal,presupuesto,contra
D208,Coalición Federal,privatizaciones,contra
D208,Coalición Federal,retenciones_agro,favor
D208,Coalición Federal,coparticipacion,favor
D208,Coalición Federal,obra_publica_prov,favor
D208,Coalición Federal,emergencia_jubilados,contra
D208,Coalición Federal,financiamiento_univ,favor
D208,Coalición Federal,salud_emergencia,favor
D208,Coalición Federal,boleta_unica,favor
D208,Coalición Federal,ficha_limpia,favor
D208,Coalición Federal,reforma_politica,favor
D208,Coalición Federal,dnu_delegadas,contra
D208,Coalición Federal,tarifas_energia,contra
D209,Coalición Federal,ley_bases,contra
D209,Coalición Federal,reforma_laboral,contra
D209,Coalición Federal,presupuesto,contra
D209,Coalición Federal,privatizaciones,contra
D209,Coalición Federal,retenciones_agro,favor
D209,Coalición Federal,coparticipacion,favor
D209,Coalición Federal,obra_publica_prov,favor
D209,Coalición Federal,emergencia_jubilados,favor
D209,Coalición Federal,financiamiento_univ,favor
D209,Coalición Federal,salud_emergencia,favor
D209,Coalición Federal,boleta_unica,favor
D209,Coalición Federal,ficha_limpia,favor
D209,Coalición Federal,reforma_politica,favor
D209,Coalición Federal,dnu_delegadas,contra
D209,Coalición Federal,tarifas_energia,contra
D210,Coalición Federal,ley_bases,contra
D210,Coalición Federal,reforma_laboral,favor
D210,Coalición Federal,presupuesto,favor
D210,Coalición Federal,privatizaciones,contra
D210,Coalición Federal,retenciones_agro,favor
D210,Coalición Federal,coparticipacion,favor
D210,Coalición Federal,obra_publica_prov,ausente
D210,Coalición Federal,emergencia_jubilados,contra
D210,Coalición Federal,financiamiento_univ,favor
D210,Coalición Federal,salud_emergencia,favor
D210,Coalición Federal,boleta_unica,favor
D210,Coalición Federal,ficha_limpia,favor
D210,Coalición Federal,reforma_politica,favor
D210,Coalición Federal,dnu_delegadas,contra
D210,Coalición Federal,tarifas_energia,ausente
D211,Coalición Federal,ley_bases,contra
D211,Coalición Federal,reforma_laboral,contra
D211,Coalición Federal,presupuesto,contra
D211,Coalición Federal,privatizaciones,contra
D211,Coalición Federal,retenciones_agro,contra
D211,Coalición Federal,coparticipacion,favor
D211,Coalición Federal,obra_publica_prov,favor
D211,Coalición Federal,emergencia_jubilados,favor
D211,Coalición Federal,financiamiento_univ,contra
D211,Coalición Federal,salud_emergencia,favor
D211,Coalición Federal,boleta_unica,favor
D211,Coalición Federal,ficha_limpia,favor
D211,Coalición Federal,reforma_politica,contra
D211,Coalición Federal,dnu_delegadas,contra
D211,Coalición Federal,tarifas_energia,ausente
D212,Coalición Federal,ley_bases,favor
D212,Coalición Federal,reforma_laboral,favor
D212,Coalición Federal,presupuesto,contra
D212,Coalición Federal,privatizaciones,ausente
D212,Coalición Federal,retenciones_agro,favor
D212,Coalición Federal,coparticipacion,favor
D212,Coalición Federal,obra_publica_prov,contra
D212,Coalición Federal,emergencia_jubilados,contra
D212,Coalición Federal,financiamiento_univ,contra
D212,Coalición Federal,salud_emergencia,contra
D212,Coalición Federal,boleta_unica,favor
D212,Coalición Federal,ficha_limpia,favor
D212,Coalición Federal,reforma_politica,favor
D212,Coalición Federal,dnu_delegadas,favor
D212,Coalición Federal,tarifas_energia,favor
D213,Coalición Federal,ley_bases,contra
D213,Coalición Federal,reforma_laboral,contra
D213,Coalición Federal,presupuesto,contra
D213,Coalición Federal,privatizaciones,contra
D213,Coalición Federal,retenciones_agro,favor
D213,Coalición Federal,coparticipacion,favor
D213,Coalición Federal,obra_publica_prov,favor
D213,Coalición Federal,emergencia_jubilados,favor
D213,Coalición Federal,financiamiento_univ,favor
D213,Coalición Federal,salud_emergencia,favor
D213,Coalición Federal,boleta_unica,contra
D213,Coalición Federal,ficha_limpia,favor
D213,Coalición Federal,reforma_politica,favor
D213,Coalición Federal,dnu_delegadas,contra
D213,Coalición Federal,tarifas_energia,contra
D214,Coalición Federal,ley_bases,contra
D214,Coalición Federal,reforma_laboral,contra
D214,Coalición Federal,presupuesto,contra
D214,Coalición Federal,privatizaciones,contra
D214,Coalición Federal,retenciones_agro,contra
D214,Coalición Federal,coparticipacion,favor
D214,Coalición Federal,obra_publica_prov,favor
D214,Coalición Federal,emergencia_jubilados,favor
D214,Coalición Federal,financiamiento_univ,favor
D214,Coalición Federal,salud_emergencia,favor
D214,Coalición Federal,boleta_unica,favor
D214,Coalición Federal,ficha_limpia,contra
D214,Coalición Federal,reforma_politica,favor
D214,Coalición Federal,dnu_delegadas,contra
D214,Coalición Federal,tarifas_energia,contra
D215,Coalición Federal,ley_bases,favor
D215,Coalición Federal,reforma_laboral,contra
D215,Coalición Federal,presupuesto,favor
D215,Coalición Federal,privatizaciones,favor
D215,Coalición Federal,retenciones_agro,favor
D215,Coalición Federal,coparticipacion,favor
D215,Coalición Federal,obra_publica_prov,favor
D215,Coalición Federal,emergencia_jubilados,contra
D215,Coalición Federal,financiamiento_univ,contra
D215,Coalición Federal,salud_emergencia,contra
D215,Coalición Federal,boleta_unica,favor
D215,Coalición Federal,ficha_limpia,favor
D215,Coalición Federal,reforma_politica,favor
D215,Coalición Federal,dnu_delegadas,contra
D215,Coalición Federal,tarifas_energia,favor
D216,Coalición Federal,ley_bases,favor
D216,Coalición Federal,reforma_laboral,favor
D216,Coalición Federal,presupuesto,favor
D216,Coalición Federal,privatizaciones,favor
D216,Coalición Federal,retenciones_agro,favor
D216,Coalición Federal,coparticipacion,contra
D216,Coalición Federal,obra_publica_prov,favor
D216,Coalición Federal,emergencia_jubilados,favor
D216,Coalición Federal,financiamiento_univ,favor
D216,Coalición Federal,salud_emergencia,favor
D216,Coalición Federal,boleta_unica,favor
D216,Coalición Federal,ficha_limpia,favor
D216,Coalición Federal,reforma_politica,favor
D216,Coalición Federal,dnu_delegadas,contra
D216,Coalición Federal,tarifas_energia,contra
D217,Coalición Federal,ley_bases,contra
D217,Coalición Federal,reforma_laboral,contra
D217,Coalición Federal,presupuesto,contra
D217,Coalición Federal,privatizaciones,contra
D217,Coalición Federal,retenciones_agro,favor
D217,Coalición Federal,coparticipacion,favor
D217,Coalición Federal,obra_publica_prov,favor
D217,Coalición Federal,emergencia_jubilados,contra
D217,Coalición Federal,financiamiento_univ,favor
D217,Coalición Federal,salud_emergencia,favor
D217,Coalición Federal,boleta_unica,contra
D217,Coalición Federal,ficha_limpia,favor
D217,Coalición Federal,reforma_politica,favor
D217,Coalición Federal,dnu_delegadas,contra
